STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      433;19480120;   5;   -0.7;   5.4;   7.3;  990.10;   92.00;-999;    3.4;   -5.0;   -5.1;-999;   0.0;   0;     -999;   0;eor
      433;19480121;   5;   -0.4;   4.6;   7.0;  998.00;   78.00;-999;    0.7;   -1.7;   -3.4;-999;   0.0;   0;     -999;   0;eor
      433;19480122;   5;   -1.0;   4.4;   7.7;  994.80;   78.00;-999;    1.4;   -2.6;   -5.0;-999;   0.0;   0;     -999;   0;eor
      433;19480123;   5;    0.4;   5.6;   8.0;  998.00;   88.00;-999;    2.1;   -1.9;   -4.7;-999;   0.0;   7;     -999;   2;eor
      433;19480124;   5;    0.0;   5.2;   8.0; 1001.70;   86.00;-999;    1.0;   -1.3;   -4.0;-999;   0.0;   7;     -999;   2;eor
      433;19480125;   5;    0.3;   5.8;   5.3; 1000.20;   93.00;-999;    2.3;   -1.4;   -3.0;-999;   0.0;   0;     -999;   1;eor
      433;19480126;   5;    2.4;   6.5;   1.7;  994.80;   89.00;-999;    7.0;   -1.5;   -3.2;-999;   0.0;   0;     -999;   0;eor
      433;19480127;   5;    2.2;   6.7;   4.3;  992.20;   93.00;-999;    4.8;   -0.2;   -2.7;-999;   0.0;   0;     -999;   0;eor
      433;19480128;   5;    3.1;   7.3;   8.0;  992.40;   97.00;-999;    4.3;    1.1;   -1.8;-999;   0.0;   0;     -999;   0;eor
      433;19480129;   5;    3.0;   7.0;   5.0;  996.50;   92.00;-999;    5.5;   -0.5;   -2.4;-999;   3.9;   1;     -999;   0;eor
      433;19480130;   5;    5.9;   7.5;   7.7; 1000.70;   83.00;-999;    8.6;    0.9;   -1.5;-999;   0.1;   1;     -999;   0;eor
      433;19480131;   5;    8.4;   9.8;   6.7; 1002.60;   87.00;-999;   10.8;    6.0;    3.6;-999;   2.0;   1;     -999;   0;eor
      433;19480201;   5;    6.8;   8.6;   5.7; 1012.10;   86.00;-999;    9.4;    5.9;    2.5;-999;   0.3;   1;     -999;   0;eor
      433;19480202;   5;    7.6;   8.1;   6.3; 1014.50;   79.00;-999;   10.4;    3.5;    1.6;-999;   1.3;   1;     -999;   0;eor
      433;19480203;   5;    8.6;   9.7;   8.0; 1005.50;   84.00;-999;   11.9;    7.0;    5.7;-999;   1.4;   1;     -999;   0;eor
      433;19480204;   5;    4.9;   7.1;   8.0; 1001.30;   82.00;-999;    7.5;    2.2;    0.8;-999;   9.7;   1;     -999;   0;eor
      433;19480205;   5;    5.2;   7.7;   6.7; 1006.00;   85.00;-999;    6.7;    3.7;    2.5;-999;   4.5;   1;     -999;   0;eor
      433;19480206;   5;    4.8;   7.6;   8.0; 1000.90;   89.00;-999;    5.9;    2.9;    0.7;-999;   1.8;   1;     -999;   0;eor
      433;19480207;   5;    3.2;   6.6;   7.7; 1007.10;   85.00;-999;    5.4;    1.1;    1.0;-999;   8.8;   1;     -999;   0;eor
      433;19480208;   5;    6.1;   7.5;   7.0; 1002.60;   78.00;-999;    7.5;    2.5;    1.0;-999;   5.2;   8;     -999;   0;eor
      433;19480209;   5;    5.3;   8.3;   8.0;  996.50;   95.00;-999;    7.8;    2.3;    1.4;-999;   0.8;   1;     -999;   0;eor
      433;19480210;   5;    2.6;   6.3;   8.0; 1011.00;   85.00;-999;    6.1;    2.1;    1.5;-999;   9.4;   1;     -999;   0;eor
      433;19480211;   5;    1.6;   5.9;   8.0; 1010.20;   85.00;-999;    2.6;    1.3;    0.0;-999;   0.2;   1;     -999;   0;eor
      433;19480212;   5;    3.1;   6.5;   7.7; 1006.20;   88.00;-999;    5.4;    0.1;   -0.9;-999;   0.0;   1;     -999;   0;eor
      433;19480213;   5;    2.9;   6.2;   6.0; 1013.10;   81.00;-999;    5.8;    1.7;    0.3;-999;   5.6;   1;     -999;   0;eor
      433;19480214;   5;    2.3;   5.4;   7.7; 1021.80;   74.00;-999;    3.6;    0.4;   -1.4;-999;   0.0;   1;     -999;   0;eor
      433;19480215;   5;   -0.4;   5.2;   8.0; 1008.80;   87.00;-999;    2.0;   -0.9;   -3.0;-999;   0.0;   0;     -999;   0;eor
      433;19480216;   5;   -1.1;   4.8;   8.0; 1018.60;   86.00;-999;    1.0;   -3.2;   -4.6;-999;  12.8;   8;     -999;   6;eor
      433;19480217;   5;   -2.4;   4.2;   7.0; 1025.50;   81.00;-999;   -1.3;   -3.3;   -5.3;-999;   0.9;   7;     -999;   8;eor
      433;19480218;   5;   -3.7;   3.9;   5.7; 1025.00;   80.00;-999;   -1.0;   -5.1;   -5.5;-999;   0.0;   7;     -999;   8;eor
      433;19480219;   5;   -8.0;   2.5;   4.7; 1022.30;   72.00;-999;   -4.5;   -9.2;   -8.4;-999;   0.9;   7;     -999;   8;eor
      433;19480220;   5;  -10.4;   2.0;   1.3; 1024.80;   74.00;-999;   -8.1;  -13.3;  -14.0;-999;   0.0;   7;     -999;   6;eor
      433;19480221;   5;  -10.1;   2.0;   0.0; 1023.30;   73.00;-999;   -7.2;  -13.7;  -15.0;-999;   0.0;   0;     -999;   6;eor
      433;19480222;   5;   -7.3;   2.9;   8.0; 1010.40;   82.00;-999;   -5.8;  -10.2;  -15.0;-999;   0.0;   0;     -999;   5;eor
      433;19480223;   5;   -4.3;   3.9;   7.3; 1008.30;   90.00;-999;   -3.2;   -6.1;   -6.8;-999;   7.8;   7;     -999;  12;eor
      433;19480224;   5;   -2.4;   3.9;   5.0; 1020.90;   79.00;-999;    0.9;   -8.0;  -11.9;-999;   0.0;   8;     -999;  12;eor
      433;19480225;   5;   -3.0;   4.1;   4.3; 1025.60;   82.00;-999;    0.8;   -4.5;   -9.6;-999;   0.0;   0;     -999;  10;eor
      433;19480226;   5;   -4.0;   4.2;   5.3; 1031.20;   93.00;-999;   -1.1;   -6.8;   -7.9;-999;   0.0;   7;     -999;  10;eor
      433;19480227;   5;   -2.2;   4.1;   2.7; 1029.40;   81.00;-999;    1.8;   -8.5;   -9.4;-999;   0.0;   1;     -999;   9;eor
      433;19480228;   5;    0.8;   4.3;   0.3; 1027.80;   67.00;-999;    7.7;   -5.4;   -7.9;-999;   0.0;   0;     -999;   8;eor
      433;19480229;   5;    0.6;   4.5;   7.0; 1027.40;   72.00;-999;    4.4;   -4.1;   -9.3;-999;   0.0;   0;     -999;   6;eor
      433;19480301;   5;    0.1;   5.2;   3.0; 1033.00;   83.00;-999;    2.8;   -2.2;   -3.1;-999;   0.0;   0;     -999;   3;eor
      433;19480302;   5;    0.9;   4.9;   0.0; 1034.70;   76.00;-999;    5.8;   -4.3;   -5.6;-999;   0.0;   0;     -999;   1;eor
      433;19480303;   5;    1.4;   5.3;   0.0; 1033.80;   79.00;-999;    8.7;   -4.1;   -4.6;-999;   0.0;   0;     -999;   0;eor
      433;19480304;   5;   -0.5;   5.1;   0.0; 1034.70;   85.00;-999;    5.5;   -4.3;   -5.3;-999;   0.0;   0;     -999;   0;eor
      433;19480305;   5;   -0.4;   5.4;   2.7; 1032.40;   90.00;-999;    4.1;   -5.0;   -4.9;-999;   0.0;   0;     -999;   0;eor
      433;19480306;   5;    3.9;   5.8;   0.3; 1028.50;   74.00;-999;   12.0;   -2.9;   -4.6;-999;   0.0;   0;     -999;   0;eor
      433;19480307;   5;    6.2;   6.6;   2.0; 1025.90;   73.00;-999;   11.4;   -1.1;   -3.5;-999;   0.0;   0;     -999;   0;eor
      433;19480308;   5;    8.2;  10.2;   8.0; 1024.90;   95.00;-999;   12.2;    4.7;    1.0;-999;   0.0;   0;     -999;   0;eor
      433;19480309;   5;    8.8;  10.7;   6.3; 1024.40;   95.00;-999;   10.0;    7.8;    7.1;-999;   3.6;   1;     -999;   0;eor
      433;19480310;   5;    7.6;   8.0;   4.7; 1019.60;   72.00;-999;   13.0;    5.3;    7.0;-999;   0.1;   1;     -999;   0;eor
      433;19480311;   5;    7.0;   7.7;   7.0; 1020.30;   77.00;-999;   10.0;    4.5;    3.4;-999;   0.0;   1;     -999;   0;eor
      433;19480312;   5;    6.7;   8.1;   7.3; 1026.80;   83.00;-999;    9.5;    4.4;    4.2;-999;   0.0;   1;     -999;   0;eor
      433;19480313;   5;    6.3;   6.9;   2.3; 1024.60;   70.00;-999;   10.5;    4.6;    5.0;-999;   0.0;   1;     -999;   0;eor
      433;19480314;   5;    4.2;   6.4;   0.0; 1033.10;   79.00;-999;    9.8;    0.2;   -0.7;-999;   0.0;   0;     -999;   0;eor
      433;19480315;   5;    8.0;   6.9;   6.7; 1020.40;   69.00;-999;   11.0;    0.9;   -1.4;-999;   0.0;   0;     -999;   0;eor
      433;19480316;   5;    6.4;   8.0;   6.0; 1005.30;   78.00;-999;   10.5;    4.3;    6.5;-999;   0.0;   1;     -999;   0;eor
      433;19480317;   5;    5.7;   5.9;   3.0; 1006.40;   67.00;-999;    9.0;    2.0;    1.4;-999;   2.4;   1;     -999;   0;eor
      433;19480318;   5;    4.0;   7.7;   8.0; 1000.80;   91.00;-999;    9.0;    1.9;    1.0;-999;   1.4;   1;     -999;   0;eor
      433;19480319;   5;    5.0;   6.2;   7.0; 1016.00;   73.00;-999;    7.5;    0.8;    1.0;-999;  17.6;   1;     -999;   0;eor
      433;19480320;   5;    9.2;  10.1;   8.0; 1015.20;   87.00;-999;   11.6;    4.9;    4.3;-999;   0.7;   1;     -999;   0;eor
      433;19480321;   5;    9.6;   8.8;   7.3; 1012.60;   73.00;-999;   13.2;    9.0;    7.6;-999;   0.0;   1;     -999;   0;eor
      433;19480322;   5;    7.6;   8.3;   7.0; 1005.60;   77.00;-999;   11.0;    5.5;    7.5;-999;   0.0;   1;     -999;   0;eor
      433;19480323;   5;    4.4;   5.1;   4.0; 1012.00;   63.00;-999;    7.3;    1.9;    1.2;-999;   1.3;   1;     -999;   0;eor
      433;19480324;   5;    5.0;   6.1;   3.3; 1022.00;   72.00;-999;    9.4;    1.1;    0.6;-999;   0.0;   0;     -999;   0;eor
      433;19480325;   5;    7.9;   7.6;   8.0; 1018.80;   72.00;-999;   10.3;    2.8;    0.3;-999;   0.0;   0;     -999;   0;eor
      433;19480326;   5;    6.0;   5.9;   3.0; 1024.50;   66.00;-999;    9.9;    1.8;   -1.0;-999;   0.0;   1;     -999;   0;eor
      433;19480327;   5;    5.7;   5.4;   1.0; 1027.20;   61.00;-999;   10.4;    1.3;   -2.5;-999;   0.0;   0;     -999;   0;eor
      433;19480328;   5;    7.6;   5.5;   0.3; 1023.20;   56.00;-999;   13.9;    0.5;   -2.7;-999;   0.0;   0;     -999;   0;eor
      433;19480329;   5;    9.6;   6.9;   0.3; 1018.70;   60.00;-999;   16.8;    3.5;   -0.3;-999;   0.0;   0;     -999;   0;eor
      433;19480330;   5;   11.2;   6.4;   0.0; 1008.30;   51.00;-999;   19.1;    3.5;    0.0;-999;   0.0;   0;     -999;   0;eor
      433;19480331;   5;   12.2;   7.6;   2.7; 1002.30;   56.00;-999;   18.8;    4.7;    1.6;-999;   0.0;   0;     -999;   0;eor
      433;19480401;   5;   11.4;   9.0;   6.3;  997.10;   64.00;-999;   15.4;    9.3;    6.0;-999;   0.0;   1;     -999;   0;eor
      433;19480402;   5;    9.2;   7.1;   4.3; 1002.70;   61.00;-999;   13.4;    6.3;    4.0;-999;   0.0;   0;     -999;   0;eor
      433;19480403;   5;    9.6;   6.9;   5.0;  998.00;   57.00;-999;   14.4;    5.1;    3.0;-999;   0.0;   0;     -999;   0;eor
      433;19480404;   5;    9.0;   6.9;   5.3; 1002.60;   63.00;-999;   13.4;    4.8;    2.6;-999;   0.2;   1;     -999;   0;eor
      433;19480405;   5;    9.6;   8.5;   7.7;  995.00;   71.00;-999;   13.1;    6.2;    4.0;-999;   0.0;   1;     -999;   0;eor
      433;19480406;   5;    5.0;   8.5;   8.0;  995.20;   91.00;-999;    9.4;    2.3;    5.6;-999;   0.8;   1;     -999;   0;eor
      433;19480407;   5;    5.3;   7.5;   4.0; 1002.30;   86.00;-999;   10.2;    1.7;   -0.3;-999;   2.8;   1;     -999;   0;eor
      433;19480408;   5;    8.1;   9.4;   7.7;  998.50;   84.00;-999;   11.9;    4.7;    2.2;-999;   1.6;   1;     -999;   0;eor
      433;19480409;   5;    7.9;   7.2;   5.3; 1004.00;   68.00;-999;   12.4;    4.9;    3.1;-999;   4.6;   1;     -999;   0;eor
      433;19480410;   5;    7.4;   7.3;   4.0; 1012.60;   72.00;-999;   10.9;    5.7;    3.9;-999;   0.5;   1;     -999;   0;eor
      433;19480411;   5;    8.0;   6.8;   7.3; 1019.10;   65.00;-999;   10.8;    4.0;   -0.1;-999;   0.0;   1;     -999;   0;eor
      433;19480412;   5;    6.4;   8.9;   8.0; 1019.70;   93.00;-999;    9.7;    5.3;    4.2;-999;   4.0;   1;     -999;   0;eor
      433;19480413;   5;    9.2;   7.6;   3.0; 1018.40;   70.00;-999;   14.3;    3.1;    0.5;-999;   0.4;   1;     -999;   0;eor
      433;19480414;   5;    9.9;   7.7;   6.3; 1011.60;   63.00;-999;   13.0;    6.9;    3.7;-999;   0.0;   1;     -999;   0;eor
      433;19480415;   5;    7.7;   6.8;   3.7; 1013.50;   67.00;-999;   10.8;    4.2;    2.2;-999;   0.2;   1;     -999;   0;eor
      433;19480416;   5;   11.8;   7.5;   0.3; 1015.70;   58.00;-999;   16.8;    4.7;    2.2;-999;   0.0;   0;     -999;   0;eor
      433;19480417;   5;   17.0;   9.6;   0.0; 1011.50;   53.00;-999;   23.6;    8.6;    6.2;-999;   0.0;   0;     -999;   0;eor
      433;19480418;   5;   19.4;  10.9;   1.3; 1009.60;   50.00;-999;   26.7;   12.0;    9.0;-999;   0.0;   0;     -999;   0;eor
      433;19480419;   5;   19.2;  10.1;   1.7; 1006.00;   48.00;-999;   25.6;   12.5;    9.2;-999;   0.0;   1;     -999;   0;eor
      433;19480420;   5;   17.5;  12.2;   5.0; 1005.50;   61.00;-999;   22.7;   12.8;   11.2;-999;   0.0;   0;     -999;   0;eor
      433;19480421;   5;   19.2;  10.7;   0.7; 1010.60;   50.00;-999;   24.8;   12.2;    8.9;-999;   0.0;   0;     -999;   0;eor
      433;19480422;   5;   18.6;  10.0;   1.0; 1009.30;   50.00;-999;   24.0;   11.5;    9.3;-999;   0.0;   0;     -999;   0;eor
      433;19480423;   5;   17.3;   7.4;   1.3; 1007.50;   40.00;-999;   22.3;   11.4;    9.4;-999;   0.0;   0;     -999;   0;eor
      433;19480424;   5;   12.4;   7.4;   1.3; 1014.40;   52.00;-999;   18.1;    8.0;    5.6;-999;   0.0;   0;     -999;   0;eor
      433;19480425;   5;    9.5;   6.7;   3.3; 1020.20;   55.00;-999;   16.6;    5.1;    2.4;-999;   0.0;   0;     -999;   0;eor
      433;19480426;   5;   12.2;   6.2;   3.7; 1025.30;   47.00;-999;   17.7;    2.9;    0.3;-999;   0.0;   0;     -999;   0;eor
      433;19480427;   5;   12.4;   8.1;   6.3; 1016.10;   60.00;-999;   16.7;    5.4;    4.4;-999;   0.0;   0;     -999;   0;eor
      433;19480428;   5;   16.8;   8.6;   3.7; 1000.40;   48.00;-999;   22.2;   11.2;    8.8;-999;   0.0;   1;     -999;   0;eor
      433;19480429;   5;   13.7;   9.3;   6.0;  995.20;   58.00;-999;   20.4;   12.0;    8.3;-999;   0.0;   0;     -999;   0;eor
      433;19480430;   5;   13.4;  10.7;   6.7;  989.30;   70.00;-999;   20.5;    8.5;    6.0;-999;   0.0;   1;     -999;   0;eor
      433;19480501;   5;    9.8;   7.8;   5.3;  997.30;   66.00;-999;   13.8;    6.6;    5.0;-999;   7.9;   1;     -999;   0;eor
      433;19480502;   5;   13.4;   9.1;   6.7;  998.90;   61.00;-999;   17.7;    6.0;    2.5;-999;   0.0;   0;     -999;   0;eor
      433;19480503;   5;   12.4;   9.6;   8.0; 1000.50;   62.00;-999;   19.0;    9.2;    6.0;-999;   0.0;   0;     -999;   0;eor
      433;19480504;   5;   12.0;   8.2;   6.3; 1010.60;   60.00;-999;   17.0;    7.5;    6.5;-999;   0.0;   1;     -999;   0;eor
      433;19480505;   5;   16.2;  13.8;   7.0; 1009.50;   76.00;-999;   20.8;    9.5;    7.5;-999;   8.6;   1;     -999;   0;eor
      433;19480506;   5;   18.2;  13.6;   3.3; 1013.20;   66.00;-999;   25.2;   12.3;   10.0;-999;   0.0;   0;     -999;   0;eor
      433;19480507;   5;   17.6;  13.4;   3.3; 1018.80;   68.00;-999;   22.4;   12.7;    9.6;-999;   1.1;   1;     -999;   0;eor
      433;19480508;   5;   16.4;  13.9;   7.3; 1017.90;   75.00;-999;   22.5;   10.1;    8.6;-999;   2.6;   1;     -999;   0;eor
      433;19480509;   5;   20.8;  13.3;   6.0; 1012.00;   57.00;-999;   26.1;   13.5;   11.7;-999;   1.2;   1;     -999;   0;eor
      433;19480510;   5;   20.8;  10.0;   4.0; 1006.60;   42.00;-999;   25.0;   15.8;   13.3;-999;   0.0;   0;     -999;   0;eor
      433;19480511;   5;   19.6;  14.1;   5.0; 1000.50;   60.00;-999;   27.2;   14.1;   11.5;-999;   0.0;   0;     -999;   0;eor
      433;19480512;   5;   19.7;  15.3;   4.0; 1005.70;   68.00;-999;   24.3;   14.5;   12.0;-999;   0.6;   1;     -999;   0;eor
      433;19480513;   5;   18.1;  14.9;   4.7; 1010.60;   69.00;-999;   24.6;   15.3;   12.1;-999;   0.0;   0;     -999;   0;eor
      433;19480514;   5;   16.4;  12.1;   2.7; 1017.90;   67.00;-999;   21.9;   10.7;   10.4;-999;   0.0;   0;     -999;   0;eor
      433;19480515;   5;   17.9;  12.1;   0.3; 1020.60;   61.00;-999;   23.0;   11.5;    8.5;-999;   0.0;   0;     -999;   0;eor
      433;19480516;   5;   18.0;   9.9;   1.7; 1019.90;   50.00;-999;   22.5;   12.8;   10.4;-999;   0.0;   0;     -999;   0;eor
      433;19480517;   5;   16.8;   8.5;   2.0; 1019.00;   43.00;-999;   22.3;   11.6;    8.8;-999;   0.0;   0;     -999;   0;eor
      433;19480518;   5;   13.4;   7.3;   1.3; 1018.80;   48.00;-999;   18.0;    8.8;    6.6;-999;   0.0;   0;     -999;   0;eor
      433;19480519;   5;   12.8;   8.0;   5.3; 1011.50;   57.00;-999;   18.2;    7.0;    5.0;-999;   0.0;   0;     -999;   0;eor
      433;19480520;   5;   12.3;   9.4;   6.3; 1005.10;   67.00;-999;   17.0;    8.6;    8.6;-999;   1.0;   1;     -999;   0;eor
      433;19480521;   5;    9.8;   7.6;   6.3; 1006.90;   66.00;-999;   12.5;    5.5;    4.0;-999;   1.2;   1;     -999;   0;eor
      433;19480522;   5;   13.2;   8.0;   4.3; 1005.20;   54.00;-999;   18.8;    4.9;    6.5;-999;   2.3;   1;     -999;   0;eor
      433;19480523;   5;   12.8;   9.2;   6.0; 1002.20;   63.00;-999;   15.9;    9.4;    6.7;-999;   0.0;   0;     -999;   0;eor
      433;19480524;   5;   19.0;  10.2;   4.0; 1001.40;   52.00;-999;   26.1;    9.3;    6.4;-999;   0.0;   1;     -999;   0;eor
      433;19480525;   5;   16.4;  11.0;   6.3; 1008.50;   61.00;-999;   20.5;   12.3;   11.1;-999;   0.0;   0;     -999;   0;eor
      433;19480526;   5;   17.8;  13.0;   5.0; 1005.10;   65.00;-999;   25.6;   11.8;    9.3;-999;   0.0;   0;     -999;   0;eor
      433;19480527;   5;   13.4;   9.0;   5.3; 1007.10;   58.00;-999;   16.7;   12.5;   10.5;-999;   1.5;   1;     -999;   0;eor
      433;19480528;   5;   14.2;  10.8;   8.0; 1004.50;   66.00;-999;   17.5;    9.2;    5.9;-999;   0.0;   0;     -999;   0;eor
      433;19480529;   5;   11.4;  11.3;   8.0; 1001.60;   82.00;-999;   14.7;   10.1;   11.1;-999;   2.2;   1;     -999;   0;eor
      433;19480530;   5;   12.3;   9.2;   7.3; 1004.70;   65.00;-999;   15.6;    7.9;    6.0;-999;   0.1;   1;     -999;   0;eor
      433;19480531;   5;   12.0;   9.7;   5.0; 1009.80;   71.00;-999;   16.2;    8.0;    6.3;-999;   0.6;   1;     -999;   0;eor
      433;19480601;   5;   17.4;   9.2;   1.3; 1004.50;   49.00;-999;   22.6;    7.5;    3.8;-999;   0.0;   1;     -999;   0;eor
      433;19480602;   5;   18.0;  10.6;   4.7; 1000.10;   52.00;-999;   24.6;   11.8;    8.0;-999;   0.0;   0;     -999;   0;eor
      433;19480603;   5;   13.9;   9.2;   5.3;  996.20;   58.00;-999;   17.8;   12.8;   10.7;-999;   0.3;   1;     -999;   0;eor
      433;19480604;   5;   14.7;   8.8;   3.3; 1001.20;   54.00;-999;   18.8;    7.5;    4.9;-999;   0.3;   1;     -999;   0;eor
      433;19480605;   5;   15.4;  11.1;   6.7; 1011.50;   66.00;-999;   19.3;   10.0;    8.5;-999;   0.0;   0;     -999;   0;eor
      433;19480606;   5;   20.0;  10.2;   4.0; 1012.70;   45.00;-999;   24.4;   12.8;    9.7;-999;   0.0;   0;     -999;   0;eor
      433;19480607;   5;   23.2;  11.5;   2.7; 1012.80;   42.00;-999;   28.8;   13.4;   10.1;-999;   0.0;   0;     -999;   0;eor
      433;19480608;   5;   21.8;  11.6;   0.7; 1015.40;   45.00;-999;   26.6;   17.2;   14.0;-999;   0.0;   0;     -999;   0;eor
      433;19480609;   5;   23.7;  11.5;   1.3; 1012.70;   41.00;-999;   29.6;   14.7;   11.5;-999;   0.0;   0;     -999;   0;eor
      433;19480610;   5;   25.0;  14.6;   2.0; 1011.40;   46.00;-999;   30.8;   18.0;   14.0;-999;   0.0;   0;     -999;   0;eor
      433;19480611;   5;   24.7;  15.7;   1.7; 1011.00;   52.00;-999;   30.7;   18.1;   15.8;-999;   0.0;   0;     -999;   0;eor
      433;19480612;   5;   18.8;  14.1;   5.0; 1009.60;   64.00;-999;   24.7;   17.8;   15.6;-999;   0.0;   0;     -999;   0;eor
      433;19480613;   5;   19.0;  10.6;   1.3; 1013.60;   49.00;-999;   24.4;   12.6;   10.9;-999;   5.1;   1;     -999;   0;eor
      433;19480614;   5;   22.3;   8.8;   0.3; 1011.30;   36.00;-999;   28.5;   12.7;   10.0;-999;   0.0;   0;     -999;   0;eor
      433;19480615;   5;   25.4;  11.8;   7.7; 1004.40;   38.00;-999;   32.0;   15.0;   11.9;-999;   0.0;   0;     -999;   0;eor
      433;19480616;   5;   19.3;  17.1;   5.0; 1005.00;   76.00;-999;   25.6;   16.5;   15.7;-999;   3.5;   1;     -999;   0;eor
      433;19480617;   5;   17.2;  13.8;   7.0; 1006.90;   70.00;-999;   22.8;   13.0;   10.5;-999;   3.6;   1;     -999;   0;eor
      433;19480618;   5;   17.7;  11.4;   3.7; 1006.90;   57.00;-999;   22.0;   14.0;   11.6;-999;   3.9;   1;     -999;   0;eor
      433;19480619;   5;   16.5;  12.9;   7.7; 1001.80;   67.00;-999;   21.0;   14.3;   10.7;-999;   0.3;   1;     -999;   0;eor
      433;19480620;   5;   15.7;  12.1;   6.3; 1001.20;   70.00;-999;   19.4;   12.4;   10.8;-999;   1.3;   1;     -999;   0;eor
      433;19480621;   5;   14.8;   9.2;   4.0; 1010.10;   56.00;-999;   17.7;   10.7;    9.2;-999;   0.0;   0;     -999;   0;eor
      433;19480622;   5;   15.7;   9.7;   7.0; 1005.50;   54.00;-999;   21.2;   11.4;    8.5;-999;   0.0;   0;     -999;   0;eor
      433;19480623;   5;   13.2;  11.6;   6.3; 1007.50;   79.00;-999;   16.4;   10.8;    9.6;-999;   5.4;   1;     -999;   0;eor
      433;19480624;   5;   15.4;  11.5;   4.0; 1010.60;   68.00;-999;   19.6;   10.6;    8.5;-999;   2.5;   1;     -999;   0;eor
      433;19480625;   5;   14.4;  10.8;   4.7; 1008.70;   67.00;-999;   17.5;   10.2;    8.2;-999;   0.0;   1;     -999;   0;eor
      433;19480626;   5;   17.0;   9.8;   3.0; 1009.90;   53.00;-999;   21.9;   11.4;   10.0;-999;   0.0;   0;     -999;   0;eor
