312,F,47
313,E,141
313,F,47
314,E,141
314,F,47
315,E,129
315,F,43
316,E,129
316,F,43
317,E,172
318,E,141
318,F,47
319,E,129
319,F,43
320,E,141
320,F,47
321,E,129
321,F,43
322,E,179
322,F,59
323,E,217
323,F,72
324,E,129
324,F,43
325,E,285
325,F,95
326,E,129
326,F,43
327,E,129
327,F,43
328,E,129
328,F,43
329,E,129
329,F,43
330,E,129
330,F,43
331,E,141
331,F,47
332,E,89
332,F,29
333,E,129
333,F,43
334,E,141
334,F,47
335,E,129
335,F,43
336,E,179
336,F,59
337,E,129
337,F,43
338,E,129
338,F,43
339,E,129
339,F,43
340,E,141
340,F,47
341,E,179
341,F,59
342,E,179
342,F,59
343,E,129
343,F,43
344,E,129
344,F,43
345,E,129
345,F,43
346,E,141
346,F,47
347,E,141
347,F,47
348,E,285
348,F,95
349,E,141
349,F,47
350,E,129
350,F,43
351,E,129
351,F,43
352,E,129
352,F,43
353,E,141
353,F,47
354,E,285
354,F,95
355,E,141
355,F,47
356,E,179
356,F,59
357,E,129
357,F,43
358,E,179
358,F,59
359,E,129
359,F,43
360,E,129
360,F,43
361,E,129
361,F,43
362,E,129
362,F,43
363,E,129
363,F,43
364,E,129
364,F,43
365,E,129
365,F,43
366,E,129
366,F,43
367,E,129
367,F,43
368,E,129
368,F,43
369,E,141
369,F,47
370,E,141
370,F,47
371,E,217
371,F,72
372,E,179
372,F,59
373,E,129
373,F,43
374,E,129
374,F,43
375,E,141
375,F,47
376,E,141
376,F,47
377,E,217
377,F,72
378,E,129
378,F,43
380,E,141
380,F,47
381,E,129
381,F,43
382,E,129
382,F,43
383,E,129
383,F,43
384,E,141
384,F,47
385,E,141
385,F,47
386,E,129
386,F,43
387,E,129
387,F,43
388,E,141
388,F,47
389,E,141
389,F,47
390,E,285
390,F,95
391,E,129
391,F,43
392,E,129
392,F,43
393,E,129
393,F,43
394,E,89
394,F,29
395,E,141
395,F,47
396,E,129
396,F,43
397,E,129
397,F,43
398,E,141
398,F,47
399,E,141
399,F,47
400,E,129
400,F,43
401,E,141
401,F,47
402,E,179
402,F,59
403,E,129
403,F,43
404,E,129
404,F,43
405,E,141
405,F,47
406,E,141
406,F,47
407,E,129
407,F,43
408,E,141
408,F,47
409,E,129
409,F,43
410,E,141
410,F,47
411,E,141
411,F,47
412,E,141
412,F,47
413,E,129
413,F,43
414,E,129
414,F,43
415,E,89
415,F,29
416,E,141
416,F,47
417,E,129
417,F,43
418,E,129
418,F,43
419,E,129
419,F,43
420,E,141
420,F,47
421,E,285
421,F,95
422,E,89
422,F,29
423,E,141
423,F,47
424,E,141
424,F,47
425,E,141
425,F,47
426,E,141
426,F,47
427,E,129
427,F,43
428,E,141
428,F,47
429,E,141
429,F,47
430,E,129
430,F,43
431,E,141
431,F,47
432,E,141
432,F,47
433,E,129
433,F,43
434,E,129
434,F,43
435,E,129
435,F,43
436,E,129
436,F,43
437,E,179
437,F,59
438,E,129
438,F,43
439,E,141
439,F,47
440,E,141
440,F,47
441,E,179
441,F,59
442,E,141
442,F,47
443,E,141
443,F,47
444,E,141
444,F,47
445,E,179
445,F,59
446,E,141
446,F,47
447,E,129
447,F,43
448,E,129
448,F,43
449,E,129
449,F,43
450,E,129
450,F,43
451,E,129
451,F,43
452,E,129
452,F,43
453,E,141
453,F,47
454,B,95
454,E,285
455,E,129
455,F,43
456,E,89
456,F,29
457,E,141
457,F,47
458,E,129
458,F,43
459,E,285
459,F,95
460,B,95
460,E,285
461,E,217
461,F,72
462,E,129
462,F,43
463,E,179
463,F,59
464,E,129
464,F,43
465,E,285
465,F,95
466,E,141
466,F,47
467,E,89
467,F,29
468,E,179
468,F,59
469,E,141
469,F,47
470,E,141
470,F,47
471,B,95
471,E,285
472,E,285
472,F,95
473,E,285
473,F,95
474,E,129
474,F,43
475,E,129
475,F,43
476,E,129
476,F,43
477,B,95
477,E,285
478,E,285
478,F,95
479,E,141
479,F,47
480,E,141
480,F,47
481,E,179
481,F,59
482,E,141
482,F,47
483,E,285
483,F,95
484,E,179
484,F,59
485,E,141
485,F,47
486,E,129
486,F,43
487,E,141
487,F,47
488,E,129
488,F,43
489,E,141
489,F,47
490,E,129
490,F,43
491,E,129
491,F,43
492,E,129
492,F,43
493,E,179
493,F,59
494,E,129
494,F,43
495,E,129
495,F,43
496,E,129
496,F,43
497,E,217
497,F,72
498,E,129
498,F,43
499,E,129
499,F,43
500,E,217
500,F,72
501,E,285
501,F,95
502,E,129
502,F,43
503,E,217
503,F,72
504,E,285
504,F,95
505,E,129
505,F,43
506,E,179
506,F,59
507,E,129
507,F,43
508,E,141
508,F,47
509,E,129
509,F,43
510,E,179
510,F,59
511,E,129
511,F,43
512,E,129
512,F,43
513,E,129
513,F,43
514,E,179
514,F,59
515,E,141
515,F,47
516,E,141
516,F,47
517,E,129
517,F,43
518,E,129
518,F,43
519,E,89
519,F,29
520,E,129
520,F,43
521,E,129
521,F,43
522,E,141
522,F,47
523,E,179
523,F,59
524,E,129
524,F,43
525,E,179
525,F,59
526,E,129
526,F,43
527,E,89
527,F,29
528,E,129
528,F,43
529,E,285
529,F,95
530,E,285
530,F,95
531,B,95
531,E,285
532,E,129
532,F,43
533,E,129
533,F,43
534,E,179
534,F,59
535,E,129
535,F,43
536,E,285
536,F,95
537,E,141
537,F,47
538,B,95
538,E,285
539,B,95
539,E,285
540,E,129
540,F,43
541,E,141
541,F,47
542,E,129
542,F,43
543,E,129
543,F,43
544,E,129
544,F,43
545,E,179
545,F,59
546,E,129
546,F,43
547,E,129
547,F,43
548,E,141
548,F,47
549,E,129
549,F,43
550,E,141
550,F,47
551,E,129
551,F,43
552,E,129
552,F,43
553,E,141
553,F,47
554,E,179
554,F,59
555,E,89
555,F,29
556,E,129
556,F,43
557,B,95
557,E,285
558,E,141
558,F,47
559,E,179
559,F,59
560,E,129
560,F,43
561,E,141
561,F,47
562,E,179
562,F,59
563,E,129
563,F,43
564,E,129
564,F,43
565,B,95
565,E,285
566,E,129
566,F,43
567,E,129
567,F,43
568,E,285
568,F,95
569,E,141
569,F,47
570,E,129
570,F,43
571,E,89
571,F,29
572,E,141
572,F,47
573,E,129
573,F,43
574,E,141
574,F,47
575,E,141
575,F,47
576,E,141
576,F,47
577,E,129
577,F,43
578,E,141
578,F,47
579,E,129
579,F,43
580,E,129
580,F,43
581,E,129
581,F,43
582,E,179
582,F,59
583,E,129
583,F,43
584,E,129
584,F,43
585,E,89
585,F,29
586,E,129
586,F,43
587,E,285
587,F,95
588,E,129
588,F,43
589,E,129
589,F,43
590,E,179
590,F,59
591,E,129
591,F,43
592,E,141
592,F,47
593,E,129
593,F,43
594,E,129
594,F,43
595,E,129
595,F,43
596,E,129
596,F,43
597,E,179
597,F,59
598,E,129
598,F,43
599,E,141
599,F,47
600,E,129
600,F,43
601,E,217
601,F,72
602,E,285
602,F,95
603,E,129
603,F,43
604,E,141
604,F,47
605,E,129
605,F,43
606,E,129
606,F,43
607,E,129
607,F,43
608,E,141
608,F,47
609,E,141
609,F,47
610,E,141
610,F,47
611,E,141
611,F,47
612,E,141
612,F,47
613,E,141
613,F,47
614,E,129
614,F,43
615,E,129
615,F,43
616,B,95
616,E,285
617,B,95
617,E,285
618,E,74
619,E,74
620,E,129
620,F,43
621,E,141
621,F,47
622,E,74
623,E,141
623,F,47
624,E,74
625,E,129
625,F,43
626,E,129
626,F,43
627,E,141
627,F,47
628,E,129
628,F,43
629,E,129
629,F,43
630,E,285
630,F,95
631,E,74
632,E,129
632,F,43
633,E,74
634,E,74
635,E,129
635,F,43
636,E,141
636,F,47
637,E,141
637,F,47
638,E,129
638,F,43
639,E,129
639,F,43
640,E,217
640,F,72
641,E,129
641,F,43
642,E,141
642,F,47
643,E,281
643,F,93
644,E,285
644,F,95
645,E,129
645,F,43
646,E,285
646,F,95
647,E,141
647,F,47
648,E,179
648,F,59
649,E,141
649,F,47
650,E,74
651,E,141
651,F,47
652,E,74
653,E,74
654,E,129
654,F,43
655,E,141
655,F,47
656,E,141
656,F,47
657,E,285
657,F,95
658,E,129
658,F,43
659,E,179
659,F,59
660,E,129
660,F,43
661,E,19
662,E,19
663,E,19
664,E,19
665,E,19
666,E,35
667,E,129
667,F,43
668,E,35
669,E,129
669,F,43
670,E,141
670,F,47
671,E,89
671,F,29
672,E,141
672,F,47
673,E,35
674,E,35
675,E,179
675,F,59
676,E,141
676,F,47
677,E,19
678,E,129
678,F,43
679,E,35
680,E,35
681,E,129
681,F,43
682,E,129
682,F,43
683,E,129
683,F,43
684,E,129
684,F,43
685,E,89
685,F,29
686,E,35
687,E,35
688,E,129
688,F,43
689,E,129
689,F,43
690,E,129
690,F,43
691,E,19
692,E,35
693,E,19
694,E,35
695,E,35
696,E,35
697,E,35
698,E,141
698,F,47
699,E,35
700,E,179
700,F,59
701,E,129
701,F,43
702,E,179
702,F,59
703,E,141
703,F,47
704,E,129
704,F,43
705,E,141
705,F,47
706,E,129
706,F,43
707,E,129
707,F,43
708,E,285
708,F,95
709,E,285
709,F,95
710,E,35
711,E,39
712,E,35
713,E,129
713,F,43
714,E,35
715,E,39
716,E,129
716,F,43
717,E,35
718,E,39
719,E,141
719,F,47
720,E,179
720,F,59
721,E,39
722,E,35
723,E,35
724,E,35
725,E,35
726,E,35
727,E,35
728,E,39
729,E,129
729,F,43
730,E,39
731,E,285
731,F,95
732,E,217
732,F,72
733,E,35
734,E,35
735,E,141
735,F,47
736,E,35
737,E,35
738,E,74
739,E,74
740,E,129
740,F,43
741,E,74
742,E,74
743,E,74
745,E,74
746,E,74
747,E,35
748,E,39
749,E,39
750,E,74
751,E,39
752,E,74
753,E,74
754,E,74
755,E,74
756,E,74
757,E,39
758,E,35
759,E,129
759,F,43
760,E,74
761,E,35
762,E,74
763,E,74
764,E,35
765,E,141
765,F,47
766,E,74
767,E,74
768,E,74
769,E,74
770,E,74
771,E,74
772,E,74
773,E,74
774,E,129
774,F,43
775,E,129
775,F,43
776,E,141
776,F,47
777,E,35
778,E,129
778,F,43
779,E,35
780,E,129
780,F,43
781,E,35
782,E,35
783,E,35
784,E,129
784,F,43
785,E,35
786,E,35
787,E,129
787,F,43
788,E,35
789,E,129
789,F,43
790,E,35
791,E,35
792,E,35
793,E,129
793,F,43
794,E,35
795,E,129
795,F,43
796,E,35
797,E,129
797,F,43
798,E,141
798,F,47
799,E,19
800,E,19
801,E,19
802,E,141
802,F,47
803,E,20
804,E,20
805,E,129
805,F,43
806,E,20
807,E,20
808,E,20
809,E,141
809,F,47
810,E,19
811,E,20
812,E,129
812,F,43
813,E,129
813,F,43
814,E,35
815,E,89
815,F,29
816,E,19
817,E,129
817,F,43
818,E,179
818,F,59
819,E,35
820,E,35
821,E,35
822,E,129
822,F,43
823,E,35
824,E,129
824,F,43
825,E,35
826,E,35
827,E,19
828,E,35
829,E,89
829,F,29
830,E,35
831,E,129
831,F,43
832,E,35
833,E,141
833,F,47
834,E,35
835,E,129
835,F,43
836,E,35
837,E,35
838,E,35
839,E,129
839,F,43
840,E,129
840,F,43
841,E,35
842,E,35
843,E,35
844,E,129
844,F,43
845,E,35
846,E,35
847,E,35
848,E,35
849,E,35
850,E,35
851,E,129
851,F,43
852,E,35
853,E,19
854,E,35
855,E,89
855,F,29
856,E,179
856,F,59
857,E,129
857,F,43
858,E,141
858,F,47
859,E,285
859,F,95
860,E,129
860,F,43
861,E,129
861,F,43
862,E,129
862,F,43
863,E,141
863,F,47
864,E,141
864,F,47
865,E,141
865,F,47
866,E,129
866,F,43
867,E,129
867,F,43
868,E,129
868,F,43
869,E,281
869,F,93
870,E,179
870,F,59
871,E,179
871,F,59
872,E,129
872,F,43
873,E,129
873,F,43
874,E,129
874,F,43
875,E,141
875,F,47
876,E,141
876,F,47
877,E,141
877,F,47
878,E,141
878,F,47
879,E,285
879,F,95
880,E,300
880,F,100
881,E,217
881,F,72
882,E,285
882,F,95
883,E,179
883,F,59
884,E,129
884,F,43
885,E,129
885,F,43
886,E,141
886,F,47
887,E,129
887,F,43
888,E,129
888,F,43
889,E,129
889,F,43
890,E,217
890,F,72
891,E,141
891,F,47
892,E,141
892,F,47
893,E,129
893,F,43
894,E,129
894,F,43
895,E,285
895,F,95
896,E,141
896,F,47
897,E,129
897,F,43
898,E,129
898,F,43
899,B,95
899,E,285
900,E,129
900,F,43
901,E,129
901,F,43
902,E,285
902,F,95
903,E,129
903,F,43
904,E,129
904,F,43
905,E,285
905,F,95
906,E,129
906,F,43
907,E,129
907,F,43
908,E,129
908,F,43
909,E,129
909,F,43
910,E,129
910,F,43
911,E,285
911,F,95
912,E,129
912,F,43
913,E,129
913,F,43
914,E,129
914,F,43
915,E,285
915,F,95
916,E,129
916,F,43
917,E,129
917,F,43
918,E,129
918,F,43
919,E,129
919,F,43
920,E,89
920,F,29
921,E,129
921,F,43
922,E,129
922,F,43
923,E,141
923,F,47
924,E,217
924,F,72
925,E,217
925,F,72
926,E,129
926,F,43
927,E,129
927,F,43
928,E,129
928,F,43
929,E,217
929,F,72
930,E,179
930,F,59
931,E,217
931,F,72
932,E,141
932,F,47
933,E,129
933,F,43
934,E,129
934,F,43
935,E,129
935,F,43
936,E,129
936,F,43
937,E,89
937,F,29
938,E,141
938,F,47
939,E,141
939,F,47
940,E,285
940,F,95
941,E,281
941,F,93
942,E,129
942,F,43
943,E,141
943,F,47
944,E,141
944,F,47
945,E,129
945,F,43
946,E,141
946,F,47
947,E,141
947,F,47
948,E,129
948,F,43
949,E,129
949,F,43
950,B,95
950,E,285
951,E,179
951,F,59
952,E,129
952,F,43
953,E,129
953,F,43
954,E,129
954,F,43
955,E,129
955,F,43
956,E,217
956,F,72
957,E,179
957,F,59
958,E,129
958,F,43
959,E,217
959,F,72
960,E,217
960,F,72
961,E,129
961,F,43
962,E,129
962,F,43
963,E,129
963,F,43
964,E,285
964,F,95
965,E,129
965,F,43
966,E,179
966,F,59
967,E,141
967,F,47
968,E,141
968,F,47
969,E,141
969,F,47
970,E,129
970,F,43
971,E,89
971,F,29
972,E,141
972,F,47
973,E,129
973,F,43
974,E,141
974,F,47
975,E,217
975,F,72
976,E,129
976,F,43
977,E,141
977,F,47
978,E,129
978,F,43
979,E,129
979,F,43
980,E,179
980,F,59
981,E,217
981,F,72
982,E,129
982,F,43
983,E,285
983,F,95
984,E,129
984,F,43
985,E,129
985,F,43
986,E,129
986,F,43
987,E,129
987,F,43
988,E,129
988,F,43
989,E,129
989,F,43
990,E,141
990,F,47
991,E,129
991,F,43
992,E,129
992,F,43
993,E,129
993,F,43
994,E,217
994,F,72
995,E,141
995,F,47
996,E,129
996,F,43
997,E,141
997,F,47
998,E,129
998,F,43
999,E,129
999,F,43
1000,E,141
1000,F,47
1001,E,141
1001,F,47
1002,E,129
1002,F,43
1003,E,129
1003,F,43
1004,E,129
1004,F,43
1005,E,129
1005,F,43
1006,E,129
1006,F,43
1007,E,179
1007,F,59
1008,E,141
1008,F,47
1009,E,129
1009,F,43
1010,E,129
1010,F,43
1011,E,129
1011,F,43
1012,E,141
1012,F,47
1013,E,129
1013,F,43
1014,E,129
1014,F,43
1015,E,285
1015,F,95
1016,E,129
1016,F,43
1017,E,129
1017,F,43
1018,E,129
1018,F,43
1019,E,129
1019,F,43
1020,E,129
1020,F,43
1021,E,129
1021,F,43
1022,E,129
1022,F,43
1023,E,129
1023,F,43
1024,E,129
1024,F,43
1025,E,89
1025,F,29
1026,E,129
1026,F,43
1027,E,285
1027,F,95
1028,E,179
1028,F,59
1029,E,129
1029,F,43
1030,E,129
1030,F,43
1031,E,179
1031,F,59
1032,E,179
1032,F,59
1033,E,129
1033,F,43
1034,E,129
1034,F,43
1035,E,129
1035,F,43
1036,E,285
1036,F,95
1037,E,285
1037,F,95
1038,E,129
1038,F,43
1039,E,179
1039,F,59
1040,E,141
1040,F,47
1041,E,129
1041,F,43
1042,E,141
1042,F,47
1043,E,285
1043,F,95
1044,E,129
1044,F,43
1045,E,129
1045,F,43
1046,E,129
1046,F,43
1047,E,129
1047,F,43
1048,E,129
1048,F,43
1049,E,129
1049,F,43
1050,E,179
1050,F,59
1051,E,129
1051,F,43
1052,E,141
1052,F,47
1053,E,129
1053,F,43
1054,E,141
1054,F,47
1055,E,141
1055,F,47
1056,E,141
1056,F,47
1057,E,129
1057,F,43
1058,E,129
1058,F,43
1059,E,129
1059,F,43
1060,E,129
1060,F,43
1061,E,129
1061,F,43
1062,E,129
1062,F,43
1063,E,129
1063,F,43
1064,E,285
1064,F,95
1065,E,141
1065,F,47
1066,E,129
1066,F,43
1067,E,129
1067,F,43
1068,E,129
1068,F,43
1069,E,129
1069,F,43
1070,E,129
1070,F,43
1071,E,129
1071,F,43
1072,E,285
1072,F,95
1073,E,129
1073,F,43
1074,E,129
1074,F,43
1075,E,129
1075,F,43
1076,E,129
1076,F,43
1077,E,129
1077,F,43
1078,E,179
1078,F,59
1079,B,95
1079,E,285
1080,E,281
1080,F,93
1081,E,281
1081,F,93
1082,E,281
1082,F,93
1083,E,179
1083,F,59
1084,E,179
1084,F,59
1085,E,281
1085,F,93
1086,E,281
1086,F,93
1087,E,281
1087,F,93
1088,E,141
1088,F,47
1089,E,179
1089,F,59
1090,E,179
1090,F,59
1091,E,141
1091,F,47
1092,E,141
1092,F,47
1093,E,141
1093,F,47
1094,E,179
1094,F,59
1095,E,179
1095,F,59
1096,E,281
1096,F,93
1097,E,141
1097,F,47
1098,E,285
1098,F,95
1099,E,141
1099,F,47
1100,E,141
1100,F,47
1101,E,141
1101,F,47
1102,E,141
1102,F,47
1103,E,179
1103,F,59
1104,E,179
1104,F,59
1105,E,179
1105,F,59
1106,E,179
1106,F,59
1107,E,179
1107,F,59
1108,E,179
1108,F,59
1110,E,217
1110,F,72
1111,E,141
1111,F,47
1112,E,141
1112,F,47
1113,E,141
1113,F,47
1114,E,141
1114,F,47
1115,E,281
1115,F,93
1116,E,281
1116,F,93
1117,E,141
1117,F,47
1118,E,141
1118,F,47
1119,E,141
1119,F,47
1120,E,179
1120,F,59
1121,E,179
1121,F,59
1122,E,141
1122,F,47
1123,E,141
1123,F,47
1124,E,179
1124,F,59
1125,E,141
1125,F,47
1126,E,141
1126,F,47
1127,B,72
1127,E,217
1128,B,47
1128,E,141
1129,B,47
1129,E,141
1130,B,47
1130,E,141
1131,B,72
1131,E,217
1132,B,72
1132,E,217
1133,B,44
1133,E,134
1134,B,72
1134,E,217
1135,B,44
1135,E,134
1136,B,44
1136,E,134
1137,E,56
1138,E,56
1139,E,56
1140,B,72
1140,E,217
1141,E,56
1142,E,56
1143,E,56
1144,E,56
1145,E,56
1146,E,56
1147,E,56
1148,E,56
1149,E,56
1150,E,56
1151,E,56
1152,B,44
1152,E,134
1153,E,56
1154,E,56
1155,E,56
1156,E,56
1157,E,56
1158,E,56
1159,B,72
1159,E,217
1160,E,56
1161,E,56
1162,E,56
1163,E,56
1164,E,56
1165,E,56
1166,E,56
1167,E,56
1168,E,56
1169,E,56
1170,E,56
1171,E,56
1172,B,34
1172,E,104
1173,B,47
1173,E,141
1174,B,47
1174,E,141
1175,B,44
1175,E,134
1176,B,44
1176,E,134
1177,B,44
1177,E,134
1178,B,44
1178,E,134
1179,B,44
1179,E,134
1180,B,72
1180,E,217
1181,B,34
1181,E,104
1182,B,34
1182,E,104
1183,B,34
1183,E,104
1184,B,34
1184,E,104
1185,B,34
1185,E,104
1186,B,47
1186,E,141
1187,B,34
1187,E,104
1188,B,34
1188,E,104
1189,B,34
1189,E,104
1190,B,44
1190,E,134
1191,B,47
1191,E,141
1192,B,44
1192,E,134
1193,B,34
1193,E,104
1194,B,47
1194,E,141
1195,B,44
1195,E,134
1196,B,47
1196,E,141
1197,B,44
1197,E,134
1198,B,34
1198,E,104
1199,B,47
1199,E,141
1200,B,47
1200,E,141
1201,B,47
1201,E,141
1202,B,34
1202,E,104
1203,B,47
1203,E,141
1204,B,34
1204,E,104
1205,B,34
1205,E,104
1206,B,34
1206,E,104
1207,B,34
1207,E,104
1208,B,34
1208,E,104
1209,B,72
1209,E,217
1210,B,34
1210,E,104
1211,B,34
1211,E,104
1212,B,47
1212,E,141
1213,B,34
1213,E,104
1214,B,34
1214,E,104
1215,B,34
1215,E,104
1216,B,34
1216,E,104
1217,B,47
1217,E,141
1218,B,34
1218,E,104
1219,B,47
1219,E,141
1220,B,47
1220,E,141
1221,B,34
1221,E,104
1222,B,47
1222,E,141
1223,B,47
1223,E,141
